Rk,Gcar,Gtm,Date,Team,AWAY,Opp,Result,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
69,385,75,2008-04-02,44115,1,,W 118-114,*,31:13,11,19,0.579,1,4,0.25,10,15,0.667,0.605,6,6,1.0,2,2,4,5,3,2,4,6,29,23.6,3.0
70,386,76,2008-04-03,44115,0,60612,L 98-101,*,38:30,10,24,0.417,3,7,0.429,7,17,0.412,0.479,10,14,0.714,0,5,5,4,2,2,3,4,33,21.7,-1.0
71,387,77,2008-04-05,44115,0,32801,L 86-101,*,42:22,6,22,0.273,1,5,0.2,5,17,0.294,0.295,4,8,0.5,5,2,7,9,2,2,5,1,17,10.8,-15.0
72,388,78,2008-04-09,44115,0,,W 104-83,*,35:22,11,21,0.524,1,4,0.25,10,17,0.588,0.548,10,13,0.769,4,3,7,8,1,2,0,2,33,32.4,10.0
73,389,79,2008-04-11,44115,1,60612,L 95-100,*,38:11,13,21,0.619,2,6,0.333,11,15,0.733,0.667,6,12,0.5,0,6,6,2,3,0,3,2,34,24.5,-10.0
74,390,80,2008-04-13,44115,0,33132,W 84-76,*,35:15,3,9,0.333,0,1,0.0,3,8,0.375,0.333,7,9,0.778,0,11,11,7,1,2,5,1,13,12.3,-3.0
75,391,81,2008-04-14,44115,1,19148,W 91-90,*,41:41,10,18,0.556,1,2,0.5,9,16,0.563,0.583,6,12,0.5,1,3,4,5,2,1,5,3,27,17.6,-5.0
1,392,1,2008-10-28,44115,1,02114,L 85-90,*,36:00,9,21,0.429,0,4,0.0,9,17,0.529,0.429,4,8,0.5,1,6,7,6,2,1,3,4,22,14.1,-3.0
2,393,2,2008-10-30,44115,0,,W 96-79,*,30:16,7,15,0.467,0,2,0.0,7,13,0.538,0.467,8,12,0.667,2,7,9,9,0,1,5,3,22,17.0,10.0
3,394,3,2008-11-01,44115,1,,L 92-104,*,37:43,6,15,0.4,0,3,0.0,6,12,0.5,0.4,3,4,0.75,2,5,7,13,3,0,5,3,15,15.3,-8.0
4,395,4,2008-11-03,44115,1,75219,W 100-81,*,34:08,8,20,0.4,0,2,0.0,8,18,0.444,0.4,13,15,0.867,2,6,8,3,2,1,1,1,29,24.0,13.0
5,396,5,2008-11-05,44115,0,60612,W 107-93,*,35:50,13,23,0.565,0,2,0.0,13,21,0.619,0.565,15,16,0.938,2,7,9,6,4,0,5,1,41,36.0,22.0
6,397,6,2008-11-07,44115,0,46225,W 111-107,*,39:20,11,24,0.458,1,6,0.167,10,18,0.556,0.479,4,7,0.571,2,7,9,8,1,4,4,2,27,21.5,-3.0
7,398,7,2008-11-08,44115,1,60612,W 106-97,*,39:12,13,29,0.448,4,7,0.571,9,22,0.409,0.517,11,13,0.846,4,9,13,4,0,0,2,1,41,31.0,12.0
8,399,8,2008-11-11,44115,0,53203,W 99-93,*,42:46,16,24,0.667,1,4,0.25,15,20,0.75,0.688,8,10,0.8,0,5,5,6,3,0,2,2,41,35.7,11.0
9,400,9,2008-11-13,44115,0,80204,W 110-99,*,38:02,10,20,0.5,0,0,,10,20,0.5,0.5,2,4,0.5,1,7,8,11,3,0,5,4,22,18.1,14.0
10,401,10,2008-11-15,44115,0,84101,W 105-93,*,42:03,13,21,0.619,3,7,0.429,10,14,0.714,0.69,9,11,0.818,3,2,5,7,2,2,2,2,38,35.9,33.0
11,402,11,2008-11-18,44115,1,,W 106-82,*,35:58,9,20,0.45,1,4,0.25,8,16,0.5,0.475,12,17,0.706,0,8,8,4,0,1,3,3,31,20.3,17.0
12,403,12,2008-11-19,44115,1,48226,L 89-96,*,39:30,8,21,0.381,0,4,0.0,8,17,0.471,0.381,9,10,0.9,1,5,6,6,4,0,3,1,25,20.1,-5.0
13,404,13,2008-11-22,44115,0,30313,W 110-96,*,36:35,8,19,0.421,1,4,0.25,7,15,0.467,0.447,7,7,1.0,1,6,7,8,2,0,2,3,24,20.8,16.0
14,405,14,2008-11-25,44115,1,10001,W 119-101,*,30:20,7,14,0.5,3,7,0.429,4,7,0.571,0.607,9,11,0.818,0,4,4,1,1,1,1,0,26,20.8,17.0
15,406,15,2008-11-26,44115,0,73102,W 117-82,*,17:08,7,12,0.583,0,1,0.0,7,11,0.636,0.583,0,0,,0,3,3,3,1,3,0,0,14,14.5,24.0
16,407,16,2008-11-28,44115,0,94607,W 112-97,*,30:39,9,13,0.692,3,4,0.75,6,9,0.667,0.808,2,4,0.5,1,6,7,8,3,1,2,2,23,25.7,24.0
17,408,17,2008-11-29,44115,1,53203,W 97-85,*,41:22,12,27,0.444,1,5,0.2,11,22,0.5,0.463,7,10,0.7,1,6,7,5,2,1,3,3,32,21.2,7.0
18,409,18,2008-12-03,44115,0,10001,W 118-82,*,28:09,5,10,0.5,1,4,0.25,4,6,0.667,0.55,10,10,1.0,0,5,5,6,5,1,0,0,21,27.4,30.0
19,410,19,2008-12-05,44115,0,46225,W 97-73,*,37:37,4,12,0.333,0,4,0.0,4,8,0.5,0.333,3,4,0.75,2,6,8,11,1,3,2,2,11,15.0,32.0
20,411,20,2008-12-06,44115,1,,W 94-74,*,27:40,8,17,0.471,2,4,0.5,6,13,0.462,0.529,7,8,0.875,2,3,5,4,2,2,3,3,25,20.2,27.0
21,412,21,2008-12-09,44115,0,51300,W 114-94,*,30:24,11,18,0.611,2,5,0.4,9,13,0.692,0.667,7,8,0.875,0,5,5,4,3,0,2,1,31,27.3,19.0
22,413,22,2008-12-10,44115,1,19148,W 101-93,*,39:04,10,22,0.455,2,6,0.333,8,16,0.5,0.5,7,8,0.875,2,2,4,5,0,2,1,4,29,21.5,-1.0
23,414,23,2008-12-12,44115,0,19148,W 88-72,*,36:50,9,21,0.429,1,4,0.25,8,17,0.471,0.452,9,12,0.75,3,4,7,7,1,3,0,2,28,26.2,13.0
24,415,24,2008-12-13,44115,1,30313,L 92-97,*,45:40,10,19,0.526,2,7,0.286,8,12,0.667,0.579,11,12,0.917,2,4,6,9,4,1,1,2,33,35.1,1.0
25,416,25,2008-12-17,44115,1,55403,W 93-70,*,39:38,14,20,0.7,2,6,0.333,12,14,0.857,0.75,2,4,0.5,0,6,6,3,2,2,0,1,32,29.7,22.0
26,417,26,2008-12-19,44115,1,80204,W 105-88,*,38:45,13,20,0.65,0,2,0.0,13,18,0.722,0.65,7,8,0.875,3,7,10,8,0,0,6,3,33,26.4,14.0
27,418,27,2008-12-21,44115,1,73102,W 102-91,*,42:46,14,24,0.583,2,4,0.5,12,20,0.6,0.625,1,2,0.5,2,2,4,7,3,1,3,1,31,26.6,16.0
28,419,28,2008-12-23,44115,0,77002,W 99-90,*,38:20,11,23,0.478,0,3,0.0,11,20,0.55,0.478,5,7,0.714,1,8,9,5,3,1,7,2,27,17.0,14.0
29,420,29,2008-12-25,44115,0,20004,W 93-89,*,38:13,6,13,0.462,0,2,0.0,6,11,0.545,0.462,6,10,0.6,0,5,5,6,3,1,3,1,18,15.7,-4.0
30,421,30,2008-12-28,44115,0,33132,W 93-86,*,42:31,12,19,0.632,2,4,0.5,10,15,0.667,0.684,7,12,0.583,0,6,6,9,0,1,2,1,33,28.9,8.0
31,422,31,2008-12-30,44115,1,33132,L 95-104,*,43:29,12,24,0.5,3,8,0.375,9,16,0.563,0.563,11,14,0.786,0,2,2,7,0,2,5,2,38,25.9,-6.0
32,423,32,2009-01-02,44115,0,60612,W 117-92,*,37:16,3,8,0.375,2,3,0.667,1,5,0.2,0.5,8,8,1.0,1,9,10,11,2,3,5,1,16,21.4,27.0
33,424,33,2009-01-04,44115,1,20004,L 77-80,*,40:46,11,22,0.5,3,9,0.333,8,13,0.615,0.568,5,8,0.625,0,6,6,10,1,2,7,4,30,20.4,0.0
34,425,34,2009-01-07,44115,0,,W 111-81,*,30:59,9,16,0.563,0,1,0.0,9,15,0.6,0.563,3,3,1.0,0,4,4,4,2,2,4,1,21,16.4,23.0
35,426,35,2009-01-09,44115,0,02114,W 98-83,*,35:49,13,25,0.52,3,7,0.429,10,18,0.556,0.58,9,9,1.0,1,6,7,6,4,3,3,2,38,34.7,20.0
36,427,36,2009-01-13,44115,1,38103,W 102-87,*,40:12,9,15,0.6,1,5,0.2,8,10,0.8,0.633,11,14,0.786,0,11,11,10,3,1,2,2,30,33.1,21.0
37,428,37,2009-01-15,44115,1,60612,L 93-102 (OT),*,44:19,8,28,0.286,1,6,0.167,7,22,0.318,0.304,11,16,0.688,3,11,14,7,1,1,8,4,28,12.0,2.0
38,429,38,2009-01-16,44115,0,,W 92-78,*,42:59,12,24,0.5,0,2,0.0,12,22,0.545,0.5,5,6,0.833,3,11,14,7,3,1,4,3,29,25.4,19.0
39,430,39,2009-01-19,44115,1,90015,L 88-105,*,42:10,9,25,0.36,1,5,0.2,8,20,0.4,0.38,4,8,0.5,2,7,9,4,4,1,6,1,23,12.1,-11.0
40,431,40,2009-01-21,44115,1,97227,W 104-98,*,42:02,14,30,0.467,3,6,0.5,11,24,0.458,0.517,3,4,0.75,0,7,7,14,1,0,2,1,34,28.7,14.0
41,432,41,2009-01-23,44115,1,94607,W 106-105,*,40:39,10,24,0.417,2,5,0.4,8,19,0.421,0.458,10,16,0.625,2,7,9,8,3,2,2,2,32,27.5,12.0
42,433,42,2009-01-24,44115,1,84101,W 102-97,*,41:08,14,27,0.519,1,6,0.167,13,21,0.619,0.537,4,6,0.667,4,10,14,9,1,0,2,1,33,29.6,16.0
43,434,43,2009-01-27,44115,0,95814,W 117-110,*,37:31,5,10,0.5,0,2,0.0,5,8,0.625,0.5,13,15,0.867,5,10,15,11,0,3,2,1,23,31.1,6.0
44,435,44,2009-01-29,44115,1,32801,L 88-99,*,37:41,10,27,0.37,0,2,0.0,10,25,0.4,0.37,3,6,0.5,1,7,8,8,1,1,2,1,23,14.6,-9.0
45,436,45,2009-01-30,44115,0,90015,W 112-95,*,37:08,9,17,0.529,2,4,0.5,7,13,0.538,0.588,5,6,0.833,0,7,7,6,3,1,3,2,25,22.5,32.0
46,437,46,2009-02-01,44115,1,48226,W 90-80,*,38:50,12,25,0.48,3,8,0.375,9,17,0.529,0.54,6,11,0.545,4,0,4,8,1,1,5,3,33,22.2,-8.0
47,438,47,2009-02-03,44115,0,51300,W 101-83,*,37:31,9,20,0.45,2,5,0.4,7,15,0.467,0.5,13,13,1.0,1,6,7,4,1,2,3,3,33,26.1,23.0
48,439,48,2009-02-04,44115,1,10001,W 107-102,*,44:03,17,33,0.515,2,7,0.286,15,26,0.577,0.545,16,19,0.842,0,9,9,11,0,2,3,1,52,42.9,7.0
49,440,49,2009-02-08,44115,0,90015,L 91-101,*,40:08,5,20,0.25,2,8,0.25,3,12,0.25,0.3,4,8,0.5,3,5,8,12,0,0,1,1,16,13.0,-12.0
50,441,50,2009-02-10,44115,1,46225,L 95-96,*,41:10,15,21,0.714,4,7,0.571,11,14,0.786,0.81,13,14,0.929,0,7,7,4,1,1,7,1,47,37.1,7.0
51,442,51,2009-02-11,44115,0,85004,W 109-92,*,33:17,9,18,0.5,1,5,0.2,8,13,0.615,0.528,7,8,0.875,2,4,6,6,2,1,3,1,26,22.7,22.0
52,443,52,2009-02-18,44115,1,51300,W 93-76,*,33:12,9,17,0.529,0,3,0.0,9,14,0.643,0.529,2,2,1.0,1,8,9,9,1,1,5,1,20,17.4,20.0
53,444,53,2009-02-20,44115,1,53203,W 111-103,*,40:04,16,29,0.552,8,11,0.727,8,18,0.444,0.69,15,22,0.682,1,4,5,9,0,0,6,3,55,39.3,13.0
54,445,54,2009-02-22,44115,0,48226,W 99-78,*,30:34,6,13,0.462,0,3,0.0,6,10,0.6,0.462,8,10,0.8,0,5,5,9,2,1,0,0,20,23.0,22.0
55,446,55,2009-02-24,44115,0,38103,W 94-79,*,29:40,4,10,0.4,1,2,0.5,3,8,0.375,0.45,6,8,0.75,0,5,5,8,0,1,2,1,15,14.2,13.0
56,447,56,2009-02-26,44115,1,77002,L 74-93,*,33:51,7,21,0.333,2,5,0.4,5,16,0.313,0.381,5,6,0.833,0,1,1,0,1,2,3,4,21,6.8,-14.0
57,448,57,2009-02-27,44115,1,78219,W 97-86,*,32:08,12,23,0.522,3,6,0.5,9,17,0.529,0.587,3,3,1.0,4,10,14,4,2,0,1,2,30,27.5,29.0
58,449,58,2009-03-01,44115,1,30313,W 88-87,*,43:43,8,20,0.4,2,7,0.286,6,13,0.462,0.45,8,14,0.571,1,5,6,11,1,2,0,3,26,23.9,4.0
59,450,59,2009-03-02,44115,1,33132,W 107-100,*,43:40,13,21,0.619,6,7,0.857,7,14,0.5,0.762,10,10,1.0,1,7,8,4,1,1,6,4,42,32.2,8.0
60,451,60,2009-03-04,44115,0,53203,W 91-73,*,33:12,7,11,0.636,4,5,0.8,3,6,0.5,0.818,5,7,0.714,1,7,8,4,1,0,3,2,23,20.1,24.0
61,452,61,2009-03-06,44115,1,02114,L 94-105,*,38:17,5,15,0.333,2,5,0.4,3,10,0.3,0.4,9,12,0.75,0,6,6,5,1,0,4,1,21,13.2,-1.0
62,453,62,2009-03-07,44115,0,33132,W 99-89,*,43:19,5,15,0.333,0,3,0.0,5,12,0.417,0.333,4,7,0.571,2,8,10,12,1,1,2,0,14,16.2,10.0
63,454,63,2009-03-10,44115,1,90015,W 87-83,*,43:42,10,23,0.435,0,6,0.0,10,17,0.588,0.435,12,16,0.75,4,9,13,11,2,2,4,2,32,30.1,7.0
64,455,64,2009-03-12,44115,1,85004,W 119-111,*,43:27,10,24,0.417,3,8,0.375,7,16,0.438,0.479,11,13,0.846,6,4,10,13,3,3,3,0,34,37.0,7.0
65,456,65,2009-03-13,44115,1,95814,W 126-123 (OT),*,46:59,16,30,0.533,4,11,0.364,12,19,0.632,0.6,15,17,0.882,0,4,4,9,2,3,3,2,51,43.4,6.0
66,457,66,2009-03-15,44115,0,10001,W 98-93,*,39:52,9,17,0.529,0,3,0.0,9,14,0.643,0.529,1,3,0.333,1,7,8,10,4,3,3,1,19,22.4,-1.0
67,458,67,2009-03-17,44115,0,32801,W 97-93,*,42:40,15,27,0.556,4,7,0.571,11,20,0.55,0.63,9,10,0.9,2,10,12,8,4,1,6,1,43,38.0,5.0
68,459,68,2009-03-19,44115,0,97227,W 97-92 (OT),*,46:47,10,22,0.455,0,3,0.0,10,19,0.526,0.455,6,11,0.545,0,11,11,10,1,2,0,4,26,23.7,-1.0
69,460,69,2009-03-21,44115,0,30313,W 102-96,*,40:03,9,21,0.429,1,4,0.25,8,17,0.471,0.452,3,5,0.6,1,6,7,5,3,1,2,2,22,17.0,10.0
70,461,70,2009-03-22,44115,1,,W 96-88,*,39:09,9,17,0.529,1,4,0.25,8,13,0.615,0.559,11,15,0.733,2,9,11,8,1,0,1,0,30,29.8,14.0
71,462,71,2009-03-25,44115,0,,W 98-87,*,39:06,7,14,0.5,1,1,1.0,6,13,0.462,0.536,7,7,1.0,1,7,8,11,1,0,1,0,22,25.5,19.0
72,463,72,2009-03-27,44115,0,55403,W 107-85,*,33:36,8,14,0.571,2,3,0.667,6,11,0.545,0.643,7,10,0.7,2,10,12,7,0,0,5,0,25,21.5,25.0
73,464,73,2009-03-29,44115,0,75219,W 102-74,*,31:19,9,22,0.409,2,4,0.5,7,18,0.389,0.455,4,5,0.8,1,5,6,12,1,2,0,0,24,24.8,15.0
74,465,74,2009-03-31,44115,0,48226,W 79-73,*,40:36,9,24,0.375,0,2,0.0,9,22,0.409,0.375,7,8,0.875,1,11,12,3,3,1,1,0,25,20.2,10.0
75,466,75,2009-04-02,44115,1,20004,L 101-109,*,38:20,11,18,0.611,4,8,0.5,7,10,0.7,0.722,5,7,0.714,1,8,9,6,0,0,6,1,31,22.9,-13.0
76,467,76,2009-04-03,44115,1,32801,L 87-116,*,32:00,7,20,0.35,2,5,0.4,5,15,0.333,0.4,10,10,1.0,1,8,9,5,1,0,2,1,26,20.0,-26.0
77,468,77,2009-04-05,44115,0,78219,W 101-81,*,36:43,14,21,0.667,2,5,0.4,12,16,0.75,0.714,8,8,1.0,0,7,7,6,1,0,2,1,38,33.8,7.0
78,469,78,2009-04-08,44115,0,20004,W 98-86,*,30:51,7,15,0.467,0,2,0.0,7,13,0.538,0.467,7,8,0.875,0,6,6,7,3,0,2,1,21,20.2,25.0
79,470,79,2009-04-10,44115,1,19148,W 102-92,*,36:34,8,17,0.471,1,4,0.25,7,13,0.538,0.5,10,12,0.833,0,2,2,10,0,1,1,4,27,23.2,8.0
80,471,80,2009-04-12,44115,0,02114,W 107-76,*,30:22,9,14,0.643,5,8,0.625,4,6,0.667,0.821,6,6,1.0,0,4,4,7,1,1,5,1,29,25.2,21.0
81,472,81,2009-04-13,44115,1,46225,W 117-109,*,38:42,12,23,0.522,2,7,0.286,10,16,0.625,0.565,11,14,0.786,0,5,5,5,1,0,5,1,37,25.1,8.0
1,473,1,2009-10-27,44115,0,02114,L 89-95,*,44:55,12,22,0.545,4,9,0.444,8,13,0.615,0.636,10,13,0.769,0,4,4,8,2,4,5,4,38,31.2,0.0
2,474,2,2009-10-28,44115,1,51300,L 91-101,*,39:47,7,19,0.368,1,5,0.2,6,14,0.429,0.395,8,14,0.571,2,9,11,12,2,0,4,1,23,20.2,2.0
3,475,3,2009-10-30,44115,1,55403,W 104-87,*,33:26,10,18,0.556,2,3,0.667,8,15,0.533,0.611,2,3,0.667,2,7,9,6,1,1,2,1,24,22.0,17.0
4,476,4,2009-10-31,44115,0,,W 90-79,*,37:14,5,11,0.455,0,1,0.0,5,10,0.5,0.455,4,6,0.667,1,6,7,9,0,0,4,1,14,11.9,19.0
5,477,5,2009-11-03,44115,0,20004,W 102-90,*,35:59,7,16,0.438,2,7,0.286,5,9,0.556,0.5,11,13,0.846,3,5,8,6,3,0,4,0,27,24.6,5.0
6,478,6,2009-11-05,44115,0,60612,L 85-86,*,38:13,9,17,0.529,1,4,0.25,8,13,0.615,0.559,6,9,0.667,0,7,7,6,1,1,3,0,25,20.5,-1.0
7,479,7,2009-11-06,44115,1,10001,W 100-91,*,35:37,12,17,0.706,2,4,0.5,10,13,0.769,0.765,7,9,0.778,0,8,8,9,3,0,7,3,33,28.6,8.0
8,480,8,2009-11-11,44115,1,32801,W 102-93,*,39:07,13,23,0.565,2,3,0.667,11,20,0.55,0.609,8,9,0.889,2,6,8,4,1,0,4,2,36,26.9,7.0
9,481,9,2009-11-12,44115,1,33132,W 111-104,*,38:53,8,20,0.4,2,4,0.5,6,16,0.375,0.45,16,18,0.889,1,3,4,7,2,1,2,2,34,28.8,6.0
10,482,10,2009-11-14,44115,0,84101,W 107-103,*,37:33,6,15,0.4,0,3,0.0,6,12,0.5,0.4,9,12,0.75,0,6,6,9,2,1,2,1,21,20.1,6.0
11,483,11,2009-11-17,44115,0,94607,W 114-108,*,38:32,11,19,0.579,1,5,0.2,10,14,0.714,0.605,8,10,0.8,0,5,5,12,1,2,2,2,31,30.8,8.0
12,484,12,2009-11-18,44115,1,20004,L 91-108,*,35:08,12,20,0.6,3,7,0.429,9,13,0.692,0.675,7,8,0.875,0,2,2,9,2,0,6,4,34,25.7,-12.0
13,485,13,2009-11-20,44115,1,46225,W 105-95,*,37:53,13,25,0.52,1,3,0.333,12,22,0.545,0.54,13,14,0.929,2,7,9,7,1,1,2,1,40,35.0,4.0
14,486,14,2009-11-21,44115,0,19148,W 97-91,*,38:32,13,20,0.65,2,4,0.5,11,16,0.688,0.7,4,6,0.667,0,7,7,9,0,0,5,3,32,24.6,11.0
15,487,15,2009-11-25,44115,1,48226,W 98-88,*,38:49,12,24,0.5,1,4,0.25,11,20,0.55,0.521,9,11,0.818,1,7,8,7,1,0,5,2,34,24.1,12.0
16,488,16,2009-11-27,44115,1,,L 87-94,*,38:01,10,19,0.526,2,7,0.286,8,12,0.667,0.579,3,4,0.75,0,6,6,4,0,0,6,4,25,12.3,3.0
17,489,17,2009-11-28,44115,0,75219,W 111-95,*,36:21,10,20,0.5,0,2,0.0,10,18,0.556,0.5,5,7,0.714,0,5,5,12,0,0,1,2,25,22.3,8.0
18,490,18,2009-12-02,44115,0,85004,W 107-90,*,34:37,6,15,0.4,0,3,0.0,6,12,0.5,0.4,0,0,,1,7,8,10,1,1,3,0,12,12.4,19.0
19,491,19,2009-12-04,44115,0,60612,W 101-87,*,34:12,8,17,0.471,1,3,0.333,7,14,0.5,0.5,6,10,0.6,0,6,6,11,0,0,1,1,23,20.8,19.0
20,492,20,2009-12-06,44115,1,53203,W 101-86,*,32:18,4,10,0.4,0,0,,4,10,0.4,0.4,6,7,0.857,1,4,5,10,1,1,5,2,14,13.0,8.0
21,493,21,2009-12-08,44115,1,38103,L 109-111 (OT),*,44:47,14,29,0.483,4,11,0.364,10,18,0.556,0.552,11,12,0.917,4,9,13,6,0,1,5,2,43,32.5,6.0
22,494,22,2009-12-09,44115,1,77002,L 85-95,*,39:40,8,21,0.381,2,4,0.5,6,17,0.353,0.429,9,10,0.9,1,5,6,7,1,1,5,2,27,18.1,-13.0
23,495,23,2009-12-11,44115,0,97227,W 104-99,*,37:36,14,24,0.583,1,2,0.5,13,22,0.591,0.604,4,6,0.667,1,6,7,7,1,2,4,1,33,26.4,8.0
24,496,24,2009-12-13,44115,1,73102,W 102-89,*,38:35,16,29,0.552,5,8,0.625,11,21,0.524,0.638,7,10,0.7,0,7,7,6,4,1,1,1,44,38.5,13.0
25,497,25,2009-12-15,44115,0,,W 99-89,*,40:28,9,19,0.474,1,5,0.2,8,14,0.571,0.5,4,6,0.667,1,5,6,7,2,0,6,3,23,14.4,7.0
26,498,26,2009-12-16,44115,1,19148,W 108-101,*,40:17,12,26,0.462,3,6,0.5,9,20,0.45,0.519,9,11,0.818,1,5,6,7,3,1,3,2,36,28.8,10.0
27,499,27,2009-12-18,44115,0,53203,W 85-82,*,38:22,6,13,0.462,2,4,0.5,4,9,0.444,0.538,12,14,0.857,1,9,10,8,0,3,6,1,26,23.2,3.0
28,500,28,2009-12-20,44115,1,75219,L 95-102,*,43:05,9,23,0.391,2,6,0.333,7,17,0.412,0.435,5,7,0.714,0,3,3,6,2,2,2,3,25,17.0,-5.0
29,501,29,2009-12-21,44115,1,85004,W 109-91,*,38:26,11,21,0.524,1,3,0.333,10,18,0.556,0.548,6,6,1.0,1,5,6,4,2,0,3,3,29,21.5,26.0
30,502,30,2009-12-23,44115,1,95814,W 117-104 (OT),*,43:41,14,30,0.467,1,4,0.25,13,26,0.5,0.483,5,7,0.714,4,12,16,10,0,0,2,1,34,28.8,26.0
31,503,31,2009-12-25,44115,1,90015,W 102-87,*,40:44,9,19,0.474,2,7,0.286,7,12,0.583,0.526,6,11,0.545,0,4,4,9,2,1,7,3,26,16.3,8.0
32,504,32,2009-12-27,44115,0,77002,W 108-83,*,29:26,12,20,0.6,2,5,0.4,10,15,0.667,0.65,3,4,0.75,2,3,5,6,3,1,1,0,29,28.6,16.0
33,505,33,2009-12-29,44115,1,30313,W 95-84,*,39:36,6,20,0.3,0,5,0.0,6,15,0.4,0.3,2,3,0.667,1,7,8,10,5,1,4,2,14,12.7,6.0
34,506,34,2009-12-30,44115,0,30313,W 106-101,*,43:12,15,23,0.652,4,6,0.667,11,17,0.647,0.739,14,16,0.875,3,7,10,6,2,2,3,3,48,44.7,7.0
35,507,35,2010-01-02,44115,1,,W 94-86,*,36:27,7,16,0.438,1,4,0.25,6,12,0.5,0.469,13,15,0.867,1,8,9,7,1,2,1,0,28,28.2,10.0
36,508,36,2010-01-03,44115,0,,L 88-91,*,42:51,13,21,0.619,2,6,0.333,11,15,0.733,0.667,1,2,0.5,0,7,7,6,1,1,1,3,29,24.9,-2.0
37,509,37,2010-01-06,44115,0,20004,W 121-98,*,30:50,7,12,0.583,1,4,0.25,6,8,0.75,0.625,8,11,0.727,2,5,7,8,1,2,1,0,23,26.1,16.0
38,510,38,2010-01-08,44115,1,80204,L 97-99,*,41:18,12,28,0.429,2,8,0.25,10,20,0.5,0.464,9,13,0.692,2,4,6,7,1,0,8,1,35,18.7,6.0
39,511,39,2010-01-10,44115,1,97227,W 106-94,*,45:16,13,19,0.684,3,4,0.75,10,15,0.667,0.763,12,14,0.857,0,10,10,8,0,1,3,1,41,38.0,16.0
40,512,40,2010-01-11,44115,1,94607,W 117-114,*,41:37,12,23,0.522,1,4,0.25,11,19,0.579,0.543,12,14,0.857,1,7,8,11,2,4,2,1,37,37.8,12.0
41,513,41,2010-01-14,44115,1,84101,L 96-97,*,40:25,12,20,0.6,4,6,0.667,8,14,0.571,0.7,8,12,0.667,1,8,9,6,5,1,5,1,36,32.8,7.0
42,514,42,2010-01-16,44115,1,90015,W 102-101,*,38:54,12,20,0.6,3,6,0.5,9,14,0.643,0.675,5,7,0.714,2,2,4,4,2,1,5,3,32,23.3,-1.0
43,515,43,2010-01-19,44115,0,51300,W 108-100,*,41:01,8,18,0.444,0,7,0.0,8,11,0.727,0.444,12,14,0.857,0,9,9,11,3,3,3,1,28,29.9,12.0
44,516,44,2010-01-21,44115,0,90015,W 93-87,*,40:24,13,25,0.52,1,9,0.111,12,16,0.75,0.54,10,13,0.769,0,5,5,9,2,1,4,3,37,28.8,5.0
45,517,45,2010-01-23,44115,0,73102,W 100-99,*,42:38,9,19,0.474,6,10,0.6,3,9,0.333,0.632,13,19,0.684,0,9,9,12,1,1,6,2,37,30.9,-1.0
46,518,46,2010-01-25,44115,1,33132,W 92-91,*,38:31,9,23,0.391,2,9,0.222,7,14,0.5,0.435,12,17,0.706,0,9,9,4,1,0,4,3,32,18.8,1.0
47,519,47,2010-01-27,44115,0,55403,W 109-95,*,30:33,3,8,0.375,1,3,0.333,2,5,0.4,0.438,5,6,0.833,0,6,6,11,1,1,3,1,12,15.0,16.0
48,520,48,2010-01-29,44115,1,46225,W 94-73,*,35:39,6,18,0.333,0,4,0.0,6,14,0.429,0.333,10,17,0.588,0,9,9,13,2,4,5,2,22,19.8,22.0
49,521,49,2010-01-31,44115,0,90015,W 114-89,*,39:55,10,20,0.5,5,6,0.833,5,14,0.357,0.625,7,8,0.875,1,2,3,11,1,0,1,1,32,30.2,15.0
50,522,50,2010-02-02,44115,0,38103,W 105-89,*,37:07,7,14,0.5,1,4,0.25,6,10,0.6,0.536,7,7,1.0,1,5,6,15,1,1,4,2,22,24.6,19.0
51,523,51,2010-02-04,44115,0,33132,W 102-86,*,40:06,9,16,0.563,1,4,0.25,8,12,0.667,0.594,17,21,0.81,2,5,7,8,2,0,4,1,36,32.9,20.0
52,524,52,2010-02-06,44115,0,10001,W 113-106,*,43:51,17,31,0.548,6,12,0.5,11,19,0.579,0.645,7,7,1.0,1,7,8,8,5,0,5,2,47,39.7,4.0
53,525,53,2010-02-09,44115,0,,W 104-97,*,42:21,13,21,0.619,1,4,0.25,12,17,0.706,0.643,5,9,0.556,0,3,3,11,1,0,3,0,32,27.5,-2.0
54,526,54,2010-02-11,44115,0,32801,W 115-106,*,45:05,10,21,0.476,2,6,0.333,8,15,0.533,0.524,10,12,0.833,1,7,8,13,2,0,3,2,32,30.6,16.0
55,527,55,2010-02-18,44115,0,80204,L 116-118 (OT),*,47:00,15,33,0.455,1,9,0.111,14,24,0.583,0.47,12,17,0.706,1,12,13,15,2,4,3,1,43,40.1,-5.0
56,528,56,2010-02-19,44115,1,,L 93-110,*,35:30,6,14,0.429,2,6,0.333,4,8,0.5,0.5,8,10,0.8,1,2,3,9,4,0,2,2,22,22.6,-2.0
57,529,57,2010-02-21,44115,1,32801,L 95-101,*,39:23,12,25,0.48,1,6,0.167,11,19,0.579,0.5,8,12,0.667,0,9,9,6,2,1,5,0,33,23.3,-9.0
